,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
86,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,RspDTeINTqw,2020-07-05T11:07:08Z,156165,5588,70,98
87,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,-2XlYNOayHc,2020-07-04T18:06:59Z,423645,11836,108,100
88,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,z7OsWU0B854,2020-07-03T12:38:11Z,248234,8003,98,94
89,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,qRY7Yj2cv0I,2020-07-01T15:06:14Z,318845,8588,78,125
90,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,yOU1U9Y7XrM,2020-06-30T14:14:19Z,270688,11142,81,156
91,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,jWPDWH9bW_E,2020-06-26T12:24:34Z,174503,5648,96,117
92,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,QTgVkE2p2OE,2020-06-25T13:14:26Z,269868,7758,80,122
93,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,UIKOVOhjp6s,2020-06-20T17:56:59Z,292942,8645,107,119
94,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,L1sGHEAW_Ew,2020-06-19T16:30:16Z,360652,10173,101,95
95,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,TWAfYHZDY30,2020-06-18T14:34:37Z,297232,11530,126,172
96,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,WSDkNw2c4A8,2020-06-17T13:08:18Z,431238,13239,134,219
97,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,NxPXHeMSHPU,2020-06-16T12:10:23Z,163088,5104,54,29
98,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,gqCKJuO2smo,2020-06-15T15:37:36Z,325644,9261,102,93
99,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,c_pliSWzgXQ,2020-06-10T17:19:32Z,133911,4340,53,73
100,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,0vSXTsHUhrQ,2020-06-09T17:34:07Z,263760,6742,116,50
101,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,yvvDX9TnndE,2020-06-08T13:48:06Z,355378,8955,137,162
102,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,1Q5XcQhc06Q,2020-06-07T14:00:37Z,292649,11509,657,180
103,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,TIaQPfkjiwQ,2020-06-06T17:34:36Z,330019,9293,113,107
104,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,kItYFBEf5W8,2020-06-04T16:47:34Z,365285,9295,114,93
105,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,uI9RtwVlL5g,2020-06-03T16:14:38Z,254962,7559,80,66
106,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Otq4c4BVss0,2020-06-03T13:50:15Z,528023,14635,223,152
107,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,upYRhhNFgYI,2020-06-02T13:29:39Z,164491,4715,55,53
108,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,2SKxme249oQ,2020-05-15T17:10:05Z,542325,14532,165,356
109,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,qnDLAohnv6o,2020-04-12T15:30:59Z,83985,2151,33,51
110,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,tqLcXOfy3Sk,2020-02-02T12:00:16Z,1291442,28142,198,879
111,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,YSx-pfTthBA,2020-02-02T10:57:50Z,405927,8721,183,102
112,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,WYGWIIDtzb4,2020-02-01T14:12:12Z,180001,3825,83,34
113,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,ePiRDXav8qo,2020-01-31T13:25:18Z,93499,2724,41,24
114,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,3lTSaex5vr0,2020-01-31T09:07:15Z,135914,3423,80,44
115,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Qm2E3hqhNe0,2020-01-30T16:28:24Z,95597,2503,43,37
116,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,PyamiyTVKAA,2020-01-29T16:48:10Z,152831,4006,49,54
117,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,ztfNjBdjWxY,2020-01-27T14:48:31Z,166933,5162,25,45
118,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,WD6-EJ77Zds,2020-01-26T10:43:44Z,54107,1708,16,18
119,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,-3-MrfJ-xMU,2020-01-25T09:01:40Z,70228,2235,15,15
120,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,ky5V3fQ3eB0,2020-01-23T16:43:41Z,58016,1960,12,32
121,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,_sCdfrcFdXM,2020-01-22T16:25:34Z,98686,3123,26,34
122,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,3oSFNMYW298,2020-01-22T10:41:25Z,50770,1636,11,57
123,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,_mM3Ro-mung,2020-01-21T15:02:53Z,91412,2606,25,46
