,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
86,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,_BnjuoNlpFE,2020-07-03T18:14:34Z,119699,6560,71,776
87,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,6EsQrPLGGTU,2020-07-01T12:45:16Z,193659,9159,75,1219
88,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,GeHkvMK7hok,2020-06-30T12:06:43Z,130353,6642,37,565
89,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,al3d7zz3ViQ,2020-06-28T11:00:28Z,102219,4533,51,196
90,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,sWKhT-6b-Gc,2020-06-22T10:24:51Z,123354,5629,68,56
91,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,Jxugmz7fL8g,2020-06-21T12:22:56Z,197316,9126,111,140
92,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,RCqIJbKJxyw,2020-06-18T17:22:00Z,151736,7335,94,114
93,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,egj2sev54ho,2020-06-18T10:12:20Z,134897,5845,108,51
94,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,g2nf-28JTps,2020-06-16T13:11:54Z,501626,25557,446,729
95,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,Bac7PVJemJs,2020-06-12T11:32:55Z,121847,5391,80,134
96,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,h_UmfuXQr0s,2020-06-10T14:02:38Z,175427,8864,249,166
97,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,e6tCyBfWTlE,2020-06-08T14:57:32Z,161861,6965,67,163
98,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,z5QSbwSYhP4,2020-06-07T13:07:05Z,111334,4795,44,82
99,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,KUcK9Ianp8g,2020-06-06T11:04:25Z,124143,5027,74,60
100,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,n6iMzKFTRwE,2020-06-05T12:37:33Z,115497,4732,66,77
101,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,kDAHLm3k3NA,2020-06-02T15:10:48Z,165233,7239,38,119
102,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,aBGaFFIP9bs,2019-11-30T19:55:51Z,310440,12966,87,285
103,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,xqsOegkgDAc,2019-07-18T13:43:06Z,114396,5975,63,205
